hs1	52700000	52800000	0.5533
hs1	52800000	52900000	0.5502
hs1	52900000	53000000	0.5611
hs1	53000000	53100000	0.5576
hs1	53100000	53200000	0.5262
hs1	53200000	53300000	0.5093
hs1	53300000	53400000	0.5343
hs1	53400000	53500000	0.5380
hs1	53500000	53600000	0.5383
hs1	53600000	53700000	0.5184
hs1	53700000	53800000	0.5570
hs1	53800000	53900000	0.5427
hs1	53900000	54000000	0.5248
hs1	54000000	54100000	0.5130
hs1	54100000	54200000	0.5396
hs1	54200000	54300000	0.5208
hs1	54300000	54400000	0.5189
hs1	54400000	54500000	0.4924
hs1	54500000	54600000	0.5092
hs1	54600000	54700000	0.5076
hs1	54700000	54800000	0.5274
hs1	54800000	54900000	0.5371
hs1	54900000	55000000	0.5007
hs1	55000000	55100000	0.5215
hs1	55100000	55200000	0.5679
hs1	55200000	55300000	0.5055
hs1	55300000	55400000	0.5310
hs1	55400000	55500000	0.5405
hs1	55500000	55600000	0.5394
hs1	55600000	55700000	0.6242
hs1	55700000	55800000	0.5121
hs1	55800000	55900000	0.5447
hs1	55900000	56000000	0.5369
hs1	56000000	56100000	0.4934
hs1	56100000	56200000	0.4836
hs1	56200000	56300000	0.5199
hs1	56300000	56400000	0.5286
hs1	56400000	56500000	0.5214
hs1	56500000	56600000	0.5403
hs1	56600000	56700000	0.5442
hs1	56700000	56800000	0.5538
hs1	56800000	56900000	0.5411
hs1	56900000	57000000	0.5352
hs1	57000000	57100000	0.5469
hs1	57100000	57200000	0.5423
hs1	57200000	57300000	0.5464
hs1	57300000	57400000	0.5368
hs1	57400000	57500000	0.5432
hs1	57500000	57600000	0.5224
hs1	57600000	57700000	0.5351
hs1	57700000	57800000	0.5213
hs1	57800000	57900000	0.5455
hs1	57900000	58000000	0.5262
hs1	58000000	58100000	0.5316
hs1	58100000	58200000	0.5180
hs1	58200000	58300000	0.5147
hs1	58300000	58400000	0.5288
hs1	58400000	58500000	0.5490
hs1	58500000	58600000	0.6487
hs1	58600000	58700000	0.0000
hs1	58700000	58800000	0.5750
hs1	58800000	58900000	0.5391
hs1	58900000	59000000	0.5110
hs1	59000000	59100000	0.5466
hs1	59100000	59200000	0.5406
hs1	59200000	59300000	0.5500
hs1	59300000	59400000	0.0000
hs1	59400000	59500000	0.5510
hs1	59500000	59600000	0.6054
hs1	59600000	59700000	0.5163
hs1	59700000	59800000	0.5338
hs1	59800000	59900000	0.5239
hs1	59900000	60000000	0.5216
hs1	60000000	60100000	0.5234
hs1	60100000	60200000	0.5334
hs1	60200000	60300000	0.5305
hs1	60300000	60400000	0.5386
hs1	60400000	60500000	0.5514
hs1	60500000	60600000	0.5352
hs1	60600000	60700000	0.5240
hs1	60700000	60800000	0.5594
hs1	60800000	60900000	0.5593
hs1	60900000	61000000	0.5615
hs1	61000000	61100000	0.5067
hs1	61100000	61200000	0.5511
hs1	61200000	61300000	0.5350
hs1	61300000	61400000	0.5499
hs1	61400000	61500000	0.5717
hs1	61500000	61600000	0.5564
hs1	61600000	61700000	0.5624
hs1	61700000	61800000	0.5476
hs1	61800000	61900000	0.5628
hs1	61900000	62000000	0.5535
